id,location
2_x_9,4.936076985
2_y_9,-0.041924830899999994
2_x_10,5.4051981725000005
2_y_10,-0.049871139175
2_x_11,5.857086255
2_y_11,-0.058014357325
2_x_12,6.292202227500001
2_y_12,-0.0663210571
2_x_13,6.7103034375
2_y_13,-0.0750301716
2_x_14,7.1111338825
2_y_14,-0.08443505069999999
2_x_15,7.493724694999999
2_y_15,-0.09319781815
2_x_16,7.859266420000001
2_y_16,-0.102620677225
2_x_17,8.206040655
2_y_17,-0.111940603275
2_x_18,8.5345352175
2_y_18,-0.1213662791
2_x_19,8.8447417725
2_y_19,-0.13068488039999998
2_x_20,9.1361623825
2_y_20,-0.13988006275
2_x_21,9.409550357499999
2_y_21,-0.149238958675
2_x_22,9.664401455
2_y_22,-0.15774638327499999
2_x_23,9.90095709
2_y_23,-0.16595143335
2_x_24,10.1202247875
2_y_24,-0.17387699295
2_x_25,10.3221991275
2_y_25,-0.181301369275
2_x_26,10.5076358225
2_y_26,-0.18828123652499998
2_x_27,10.6778256825
2_y_27,-0.19458602188749996
2_x_28,10.83346373
2_y_28,-0.200558439145
2_x_29,10.975579065
2_y_29,-0.2054548708175
2_x_30,12.109071595
2_y_30,-0.2269907777275
3_x_1,0.5739339852500001
3_y_1,-0.003183773618
3_x_2,1.133857195
3_y_2,-0.007975966393324999
3_x_3,1.6787230875
3_y_3,-0.013504288028000001
3_x_4,2.2085376075
3_y_4,-0.020518487836749998
3_x_5,2.7233457875
3_y_5,-0.02877193082675
3_x_6,3.222561995
3_y_6,-0.038269119893999996
3_x_7,3.7060088799999997
3_y_7,-0.048211797584500005
3_x_8,4.174613625
3_y_8,-0.0593822734775
3_x_9,4.6274076975
3_y_9,-0.07133590337500001
3_x_10,5.06514137
3_y_10,-0.084306739375
3_x_11,5.4880583025
3_y_11,-0.09754439233250001
3_x_12,5.89686735
3_y_12,-0.11161557967499999
3_x_13,6.2918541375
3_y_13,-0.12651813227499997
3_x_14,6.673505165
3_y_14,-0.14132756595
3_x_15,7.04187022
3_y_15,-0.15650636627499998
3_x_16,7.398112382500001
3_y_16,-0.1726073923
3_x_17,7.7428023925
3_y_17,-0.188431725425
3_x_18,8.0761966675
3_y_18,-0.20496406112499999
3_x_19,8.3984932025
3_y_19,-0.221206039925
3_x_20,8.7105357525
3_y_20,-0.23794306537499998
3_x_21,9.01247261
3_y_21,-0.254663671175
3_x_22,9.3046133675
3_y_22,-0.271829980525
3_x_23,9.5879890225
3_y_23,-0.28896935925
3_x_24,9.862057680000001
3_y_24,-0.30605346275
3_x_25,10.128069587499999
3_y_25,-0.32331064425
3_x_26,10.385573067500001
3_y_26,-0.3404640935
3_x_27,10.635528220000001
3_y_27,-0.3579987935
3_x_28,10.877970300000001
3_y_28,-0.37566802450000003
3_x_29,11.1136574625
3_y_29,-0.39342470674999996
3_x_30,13.3999092
3_y_30,-0.6411856962
4_x_1,0.2361847925
4_y_1,-0.0015411593227500002
4_x_2,0.4705814465
4_y_2,-0.0039161135032999995
4_x_3,0.7028539170000001
4_y_3,-0.006445165184
4_x_4,0.93254037875
4_y_4,-0.009139439869387249
4_x_5,1.1596984525
4_y_5,-0.012553262827499998
4_x_6,1.3839355425000002
4_y_6,-0.01618825080825
4_x_7,1.6049285775
4_y_7,-0.02035752062
4_x_8,1.8224269775
4_y_8,-0.02506338775
4_x_9,2.03669366
4_y_9,-0.03006552354
4_x_10,2.2477309575
4_y_10,-0.035357327835
4_x_11,2.45545474
4_y_11,-0.0413591059625
4_x_12,2.659363805
4_y_12,-0.0480426269725
4_x_13,2.8612083275
4_y_13,-0.054422954615000005
4_x_14,3.059336955
4_y_14,-0.06190186692500001
4_x_15,3.2556201325000003
4_y_15,-0.06940210375
4_x_16,3.44991466
4_y_16,-0.07726611725
4_x_17,3.6422095949999997
4_y_17,-0.085801536875
4_x_18,3.8330946125
4_y_18,-0.09430632725
4_x_19,4.0234446525
4_y_19,-0.1035300663
4_x_20,4.21326566
4_y_20,-0.1128606268
4_x_21,4.4030354375
4_y_21,-0.123001275075
4_x_22,4.592300574999999
4_y_22,-0.13274934105000002
4_x_23,4.7831084025
4_y_23,-0.1434508159
4_x_24,4.9740499675
4_y_24,-0.15417117252499998
4_x_25,5.1661673175
4_y_25,-0.165373626175
4_x_26,5.3591108325
4_y_26,-0.1771015459
4_x_27,5.55346651
4_y_27,-0.18896410485
4_x_28,5.7488366525
4_y_28,-0.2008086889
4_x_29,5.9450293475
4_y_29,-0.21342824065000002
4_x_30,8.11965315
4_y_30,-0.35847461775
5_x_1,0.86514354425
5_y_1,0.0006240577385
5_x_2,1.7009860625
5_y_2,0.0005377889700000001
5_x_3,2.5057859825
5_y_3,0.0007813528300000001
5_x_4,3.2787804675
5_y_4,0.0008995006649999999
5_x_5,4.0192158125
5_y_5,0.0009103295374999999
5_x_6,4.726621400000001
5_y_6,0.001072152495
5_x_7,5.4004247775000005
5_y_7,0.0006593610300000001
5_x_8,6.0407089175
5_y_8,0.00017024229749999916
5_x_9,6.6479010825
5_y_9,-9.902767500000013e-05
5_x_10,7.2218355
5_y_10,-0.0009402382750000006
5_x_11,7.763676385
5_y_11,-0.001566610300000001
5_x_12,8.273937140000001
5_y_12,-0.00252639765
5_x_13,8.75417747
5_y_13,-0.0038500052500000013
5_x_14,9.204376007499999
5_y_14,-0.0047832764
5_x_15,9.626974539999999
5_y_15,-0.00588373535
5_x_16,10.022798547499999
5_y_16,-0.0073832596249999985
5_x_17,10.3940660375
5_y_17,-0.00863107535
5_x_18,10.7425513
5_y_18,-0.009399683425
5_x_19,11.069216214999999
5_y_19,-0.010688820800000002
5_x_20,11.3766044275
5_y_20,-0.012093089500000003
5_x_21,11.666942027500001
5_y_21,-0.01286756825
5_x_22,11.94174885
5_y_22,-0.013787422025000001
5_x_23,12.203533225
5_y_23,-0.014414183724999998
5_x_24,12.45328125
5_y_24,-0.015220826649999998
5_x_25,12.6940014
5_y_25,-0.01578738015
5_x_26,12.926974475000002
5_y_26,-0.016112261175
5_x_27,13.153684725
5_y_27,-0.016685485050000004
5_x_28,13.376109674999999
5_y_28,-0.017043890775
5_x_29,13.59553055
5_y_29,-0.017222887124999996
5_x_30,16.19578255
5_y_30,-0.006235234500000002
6_x_1,0.48229269975
6_y_1,0.00040977750782500005
6_x_2,0.95102547375
6_y_2,0.00052932436625
6_x_3,1.4051981049999998
6_y_3,0.0009149213150000004
6_x_4,1.8448684175
6_y_4,0.0013403551214999998
6_x_5,2.27043464
6_y_5,0.001993310335
6_x_6,2.6817313
6_y_6,0.0028791725949999995
6_x_7,3.0789466900000004
6_y_7,0.0035039084575
6_x_8,3.4626050850000003
6_y_8,0.004316506135
6_x_9,3.8324066325
6_y_9,0.004618768582499999
6_x_10,4.18893773
6_y_10,0.00556854903775
6_x_11,4.5316008175
6_y_11,0.005983211142499998
6_x_12,4.8612062625
6_y_12,0.0063249383024999994
6_x_13,5.1774805399999995
6_y_13,0.0066256435575000015
6_x_14,5.4809180375
6_y_14,0.006561267227500001
6_x_15,5.7702848425
6_y_15,0.0062590416125
6_x_16,6.0465267675000005
6_y_16,0.005656508899999999
6_x_17,6.30898207
6_y_17,0.0050428647
6_x_18,6.5583477025
6_y_18,0.004135282764999997
6_x_19,6.79314533
6_y_19,0.0030662385749999996
6_x_20,7.014359525000001
6_y_20,0.001992258525000003
6_x_21,7.2215304824999995
6_y_21,0.0009637120249999988
6_x_22,7.4151414175
6_y_22,-0.00030501912500000526
6_x_23,7.5946761125
6_y_23,-0.0017499243499999994
6_x_24,7.7609685925
6_y_24,-0.0024314007499999964
6_x_25,7.9144438875
6_y_25,-0.0036246778000000018
6_x_26,8.055390947500001
6_y_26,-0.00433610565
6_x_27,8.1843410625
6_y_27,-0.004883181022499999
6_x_28,8.3022535475
6_y_28,-0.005510591637499999
6_x_29,8.4101762975
6_y_29,-0.0055954494574999986
6_x_30,9.18731784
6_y_30,-0.0016225489250000034
7_x_1,0.80386534
7_y_1,0.00062190904375
7_x_2,1.589961135
7_y_2,0.0013656062844999998
7_x_3,2.357290535
7_y_3,0.0025234085795
7_x_4,3.1061007125
7_y_4,0.00430682805055
7_x_5,3.8351248250000003
7_y_5,0.00629790042725
7_x_6,4.5431445450000005
7_y_6,0.00898354299325
7_x_7,5.23065071
7_y_7,0.011931762803500001
7_x_8,5.89637059
7_y_8,0.015626465915
7_x_9,6.5407975725
7_y_9,0.0191080715825
7_x_10,7.1629807450000005
7_y_10,0.0231449863175
7_x_11,7.7626214675
7_y_11,0.027002230825
7_x_12,8.3394756525
7_y_12,0.03096455335
7_x_13,8.893296985000001
7_y_13,0.035053824675
7_x_14,9.4238264925
7_y_14,0.038480712099999995
7_x_15,9.93031798
7_y_15,0.04178116262500001
7_x_16,10.413028925
7_y_16,0.044211811850000005
7_x_17,10.870408275
7_y_17,0.04601726599
7_x_18,11.303250175
7_y_18,0.047172064942499994
7_x_19,11.710543824999998
7_y_19,0.047188131875
7_x_20,12.09227625
7_y_20,0.046784612249999996
7_x_21,12.448425499999999
7_y_21,0.04495950345
7_x_22,12.7795202
7_y_22,0.0424311008
7_x_23,13.085060575
7_y_23,0.038944413725
7_x_24,13.36602525
7_y_24,0.03447529932499999
7_x_25,13.622439275
7_y_25,0.029237245275
7_x_26,13.855803
7_y_26,0.0234393101
7_x_27,14.066845274999999
7_y_27,0.0168595462
7_x_28,14.256351125
7_y_28,0.010162064424999999
7_x_29,14.425584700000002
7_y_29,0.0028928277750000023
7_x_30,15.427145874999997
7_y_30,-0.07228752115
8_x_1,0.5690932575000001
8_y_1,0.000941847106775
8_x_2,1.1244225675
8_y_2,0.0025544749200000004
8_x_3,1.6642847225
8_y_3,0.004982730290250001
8_x_4,2.1888280125
8_y_4,0.0077216702375
8_x_5,2.697626015
8_y_5,0.011291512174999997
8_x_6,3.1901918575
8_y_6,0.01599682985
8_x_7,3.665697295
8_y_7,0.020594832357500002
8_x_8,4.1254367125
8_y_8,0.026024415175000003
8_x_9,4.5679224575
8_y_9,0.0321307044925
8_x_10,4.9940789875
8_y_10,0.03803031763
8_x_11,5.4040174075000005
8_y_11,0.0450044795
8_x_12,5.797594472499999
8_y_12,0.051515005915
8_x_13,6.1746069575
8_y_13,0.0583144887025
8_x_14,6.535862055
8_y_14,0.06506036508
8_x_15,6.88122719
8_y_15,0.07151816205999999
8_x_16,7.211082047500001
8_y_16,0.07815380885499999
8_x_17,7.5255635575
8_y_17,0.083880026715
8_x_18,7.825433397499999
8_y_18,0.08919006747
8_x_19,8.110011687499998
8_y_19,0.0946048368375
8_x_20,8.380695702499999
8_y_20,0.09922422699749998
8_x_21,8.6365786925
8_y_21,0.10367459537500001
8_x_22,8.8791051325
8_y_22,0.107564992575
8_x_23,9.10697611
8_y_23,0.11075409627499999
8_x_24,9.322053104999998
8_y_24,0.11413173920000001
8_x_25,9.523472787500001
8_y_25,0.11646952005
8_x_26,9.71208165
8_y_26,0.1190170121
8_x_27,9.8888490175
8_y_27,0.12116337455000001
8_x_28,10.0525001025
8_y_28,0.12302799542500001
8_x_29,10.20479212
8_y_29,0.124496323525
8_x_30,11.235231325
8_y_30,0.13391277325
9_x_1,0.80502433525
9_y_1,0.00045180533924999995
9_x_2,1.5910219125
9_y_2,0.00067058188425
9_x_3,2.3562463250000003
9_y_3,0.0006481638424999999
9_x_4,3.100214415
9_y_4,0.00035010083725
9_x_5,3.8206386675
9_y_5,-0.00044688008499999975
9_x_6,4.5182766
9_y_6,-0.0012407822925
9_x_7,5.1911622375
9_y_7,-0.0025259198225
9_x_8,5.838729022499999
9_y_8,-0.0040257366299999995
9_x_9,6.46074959
9_y_9,-0.006047872237499998
9_x_10,7.055997399999999
9_y_10,-0.008033014849999997
9_x_11,7.6244355925
9_y_11,-0.009972217799999999
9_x_12,8.1658211775
9_y_12,-0.012102709625000003
9_x_13,8.6796393525
9_y_13,-0.013647778974999997
9_x_14,9.166170655
9_y_14,-0.014880585225000001
9_x_15,9.625634439999999
9_y_15,-0.01574295775
9_x_16,10.057812239999999
9_y_16,-0.016002056875
9_x_17,10.462915875
9_y_17,-0.016103208800000005
9_x_18,10.8419843
9_y_18,-0.015551867250000004
9_x_19,11.1945313
9_y_19,-0.014821177150000007
9_x_20,11.522524675
9_y_20,-0.013142342250000005
9_x_21,11.8257004
9_y_21,-0.011752819749999997
9_x_22,12.105337725
9_y_22,-0.009665626999999996
9_x_23,12.362217525
9_y_23,-0.007592639500000012
9_x_24,12.597527025
9_y_24,-0.005543089500000001
9_x_25,12.81280825
9_y_25,-0.003285649999999994
9_x_26,13.009055625
9_y_26,-0.001331374499999989
9_x_27,13.187266775
9_y_27,0.00032022974999999093
9_x_28,13.3494446
9_y_28,0.0018893150000000095
9_x_29,13.496339699999998
9_y_29,0.0036243802500000033
9_x_30,14.569897225
9_y_30,0.002035306999999986
10_x_1,0.59886572275
10_y_1,-0.0042621909975
10_x_2,1.18083318
10_y_2,-0.010791873774999999
10_x_3,1.7456223
10_y_3,-0.019339100265
10_x_4,2.2920304175
10_y_4,-0.029365892999999997
10_x_5,2.8202719700000003
10_y_5,-0.04114636655
10_x_6,3.3291052875
10_y_6,-0.054609473125
10_x_7,3.8185843224999996
10_y_7,-0.06927237455
10_x_8,4.287926335
10_y_8,-0.085056304175
10_x_9,4.737187365
10_y_9,-0.10134916235000001
10_x_10,5.1658256074999995
10_y_10,-0.1187325252
10_x_11,5.5734437625
10_y_11,-0.13608005
10_x_12,5.960238090000001
10_y_12,-0.153357840325
10_x_13,6.3260213525
10_y_13,-0.17057200865
10_x_14,6.6707966975
10_y_14,-0.18729420355
10_x_15,6.9941092575
10_y_15,-0.20323908737500002
10_x_16,7.297412995
10_y_16,-0.218515292875
10_x_17,7.58053093
10_y_17,-0.23272019584999998
10_x_18,7.844197650000001
10_y_18,-0.246315359925
10_x_19,8.0898845025
10_y_19,-0.25874667465
10_x_20,8.3173517425
10_y_20,-0.270495021725
10_x_21,8.529119605
10_y_21,-0.28151193804999997
10_x_22,8.725427705
10_y_22,-0.291314139275
10_x_23,8.9085195575
10_y_23,-0.300569890325
10_x_24,9.079170835
10_y_24,-0.308582533225
10_x_25,9.2391299925
10_y_25,-0.31600769285
10_x_26,9.3891408325
10_y_26,-0.32259725554999996
10_x_27,9.5317406425
10_y_27,-0.3280150765875
10_x_28,9.668481060000001
10_y_28,-0.33236384182
10_x_29,9.800132405
10_y_29,-0.33519544561750003
10_x_30,11.372875794999999
10_y_30,-0.18691978337749998
11_x_1,0.5400340182500001
11_y_1,1.936016274999999e-05
11_x_2,1.066288535
11_y_2,-0.00047473291025
11_x_3,1.5785575374999998
11_y_3,-0.0007588425086
11_x_4,2.0760659925000002
11_y_4,-0.0005783952565
11_x_5,2.5590556849999997
11_y_5,-0.00015828446075000013
11_x_6,3.027303215
11_y_6,-1.7849662000000077e-05
11_x_7,3.4805305275
11_y_7,0.0011072801175
11_x_8,3.918511745
11_y_8,0.0019878004175
11_x_9,4.34121037
11_y_9,0.0033626651599999997
11_x_10,4.7489023575000004
11_y_10,0.0050061537825
11_x_11,5.1413481425
11_y_11,0.0068879203575
11_x_12,5.5177745875
11_y_12,0.00930686878
11_x_13,5.87918762
11_y_13,0.011501207305
11_x_14,6.224821412500001
11_y_14,0.013969079350000002
11_x_15,6.5549753075
11_y_15,0.0169785448375
11_x_16,6.8688296325
11_y_16,0.01953600166
11_x_17,7.166957397500001
11_y_17,0.02241104203
11_x_18,7.4487922125
11_y_18,0.024851345674999997
11_x_19,7.714613314999999
11_y_19,0.0278348458525
11_x_20,7.9636699975
11_y_20,0.029895226385250002
11_x_21,8.19647522
11_y_21,0.032036502555
11_x_22,8.4132466675
11_y_22,0.033983412925
11_x_23,8.6140206275
11_y_23,0.0354910887725
11_x_24,8.79849878
11_y_24,0.0362918533
11_x_25,8.967962570000001
11_y_25,0.037128950725
11_x_26,9.122677265
11_y_26,0.037465461600000007
11_x_27,9.2626032875
11_y_27,0.03731317209999999
11_x_28,9.389523475
11_y_28,0.037131689525000004
11_x_29,9.503180842499999
11_y_29,0.036373381375
11_x_30,10.199655709999998
11_y_30,0.022107274649999998
12_x_1,0.39004416475000003
12_y_1,-0.0016520819874999999
12_x_2,0.7620129925
12_y_2,-0.0036598364400000005
12_x_3,1.117056605
12_y_3,-0.0055654936475
12_x_4,1.4547939275
12_y_4,-0.0080396316
12_x_5,1.7763475475
12_y_5,-0.010542628500000002
12_x_6,2.0826932950000003
12_y_6,-0.013073576675000002
12_x_7,2.37433304
12_y_7,-0.015844222475000003
12_x_8,2.6518337375
12_y_8,-0.01876951965
12_x_9,2.9169200949999996
12_y_9,-0.02141992845
12_x_10,3.17037724
12_y_10,-0.024353912475000003
12_x_11,3.413526085
12_y_11,-0.027191696525000003
12_x_12,3.647537185
12_y_12,-0.030139768125
12_x_13,3.8732180675
12_y_13,-0.033581335325
12_x_14,4.091386855
12_y_14,-0.036515447050000004
12_x_15,4.303939
12_y_15,-0.03993401475
12_x_16,4.51052735
12_y_16,-0.043284310475000004
12_x_17,4.7123075624999995
12_y_17,-0.04746535435
12_x_18,4.909573375
12_y_18,-0.050965995525
12_x_19,5.10281365
12_y_19,-0.055094516499999996
12_x_20,5.292167145
12_y_20,-0.05975661442500001
12_x_21,5.476849162500001
12_y_21,-0.06414548675
12_x_22,5.6577299575
12_y_22,-0.06855668274999999
12_x_23,5.8341027925
12_y_23,-0.073092917
12_x_24,6.0058896075
12_y_24,-0.07773896575
12_x_25,6.1724163075
12_y_25,-0.082433258
12_x_26,6.333181775
12_y_26,-0.0867534465
12_x_27,6.4888701824999995
12_y_27,-0.091722317
12_x_28,6.6382882425
12_y_28,-0.09599882274999999
12_x_29,6.7809624925
12_y_29,-0.09966928475
12_x_30,7.9358419399999995
12_y_30,-0.12614684250000002
13_x_1,0.59517931525
13_y_1,-0.0027264891287499997
13_x_2,1.1816134750000002
13_y_2,-0.006559445572499999
13_x_3,1.7597973125000002
13_y_3,-0.011223708495000002
13_x_4,2.328482195
13_y_4,-0.017247521267499996
13_x_5,2.8884259675
13_y_5,-0.0243549432175
13_x_6,3.4386140825
13_y_6,-0.0320687324875
13_x_7,3.9788065225
13_y_7,-0.040865541655000004
13_x_8,4.5092490575
13_y_8,-0.050518651975
13_x_9,5.0289257450000004
13_y_9,-0.0605221794
13_x_10,5.537611665
13_y_10,-0.071631158475
13_x_11,6.0352904375
13_y_11,-0.0828599038
13_x_12,6.521219125
13_y_12,-0.09471579492500001
13_x_13,6.995390585
13_y_13,-0.1069576501
13_x_14,7.456809415
13_y_14,-0.119098351725
13_x_15,7.9062218775
13_y_15,-0.131630764425
13_x_16,8.34213314
13_y_16,-0.1445922658
13_x_17,8.7650351775
13_y_17,-0.15697778015
13_x_18,9.17443548
13_y_18,-0.169805632875
13_x_19,9.570837845
13_y_19,-0.18256179512499998
13_x_20,9.9537225525
13_y_20,-0.19502541075
13_x_21,10.32335817
13_y_21,-0.2074405855
13_x_22,10.6794864875
13_y_22,-0.21983236175000004
13_x_23,11.023105769999999
13_y_23,-0.2319282485
13_x_24,11.353467604999999
13_y_24,-0.2440100165
13_x_25,11.67157586
13_y_25,-0.2560689785
13_x_26,11.9769168875
13_y_26,-0.267876371
13_x_27,12.270494407500001
13_y_27,-0.2794287355
13_x_28,12.55231309
13_y_28,-0.29097593725
13_x_29,12.822871235000001
13_y_29,-0.30279000199999995
13_x_30,15.187413824999998
13_y_30,-0.48257145049999994
14_x_1,0.4701093475
14_y_1,-0.0005999049563
14_x_2,0.9295802479999999
14_y_2,-0.00113198928525
14_x_3,1.378697565
14_y_3,-0.00195316623375
14_x_4,1.816419525
14_y_4,-0.0027409370132499998
14_x_5,2.2425293225000003
14_y_5,-0.0036815386275000006
14_x_6,2.6573066075
14_y_6,-0.004395699125000001
14_x_7,3.0599671550000003
14_y_7,-0.0050679023025
14_x_8,3.450963635
14_y_8,-0.006049554202499999
14_x_9,3.8297056
14_y_9,-0.00654342570575
14_x_10,4.19601368
14_y_10,-0.007348783283
14_x_11,4.550282245
14_y_11,-0.008265395654999999
14_x_12,4.89218553
14_y_12,-0.00899624599
14_x_13,5.221502575
14_y_13,-0.009808885522500003
14_x_14,5.5387303675
14_y_14,-0.01049124183
14_x_15,5.84338968
14_y_15,-0.011221052205
14_x_16,6.135698355
14_y_16,-0.011785026852499998
14_x_17,6.4159361675
14_y_17,-0.012420407925000003
14_x_18,6.6842932325
14_y_18,-0.013110128999999998
14_x_19,6.9406139725000005
14_y_19,-0.013878048849999998
14_x_20,7.1851062475
14_y_20,-0.014674265475000003
14_x_21,7.4182675074999995
14_y_21,-0.015556411349999997
14_x_22,7.6398194075
14_y_22,-0.016485061750000002
14_x_23,7.8506186075
14_y_23,-0.017218429625
14_x_24,8.05078893
14_y_24,-0.018079089550000003
14_x_25,8.2406614175
14_y_25,-0.019114074299999995
14_x_26,8.4227431775
14_y_26,-0.019966628675
14_x_27,8.5895381975
14_y_27,-0.021066954375000002
14_x_28,8.747991115
14_y_28,-0.02198541685
14_x_29,8.897893127500001
14_y_29,-0.023227266175000004
14_x_30,9.981013642499999
14_y_30,-0.033698478725000015
15_x_1,0.50179975325
15_y_1,-0.0017109769565
15_x_2,0.987467714
15_y_2,-0.004946599105
15_x_3,1.4564793025
15_y_3,-0.00833363247
15_x_4,1.9081425374999998
15_y_4,-0.0127920404525
15_x_5,2.342579315
15_y_5,-0.018059053325
15_x_6,2.7598347574999997
15_y_6,-0.024156301900000003
15_x_7,3.159479225
15_y_7,-0.030633011425
15_x_8,3.5414125775
15_y_8,-0.038250419449999996
15_x_9,3.9061606550000003
15_y_9,-0.0459020873
15_x_10,4.254772095
15_y_10,-0.0543002986
15_x_11,4.586410045
15_y_11,-0.06264692699999999
15_x_12,4.9023951275
15_y_12,-0.071653919175
15_x_13,5.2034465975
15_y_13,-0.0806521342
15_x_14,5.490270985
15_y_14,-0.09047153364999999
15_x_15,5.76356509
15_y_15,-0.100125074975
15_x_16,6.024169284999999
15_y_16,-0.11010312829999999
15_x_17,6.2729368625
15_y_17,-0.11984985477500001
15_x_18,6.511440775
15_y_18,-0.130246869575
15_x_19,6.7406017675
15_y_19,-0.14074464715
15_x_20,6.9611391425
15_y_20,-0.1516327578
15_x_21,7.1747636375
15_y_21,-0.16290548855
15_x_22,7.382005339999999
15_y_22,-0.1749279368
15_x_23,7.584543855
15_y_23,-0.187204765025
15_x_24,7.782644662499999
15_y_24,-0.20057938969999997
15_x_25,7.977914802500001
15_y_25,-0.214446354275
15_x_26,8.171927275
15_y_26,-0.22991941425000004
15_x_27,8.364781705
15_y_27,-0.24675932000000003
15_x_28,8.5578847775
15_y_28,-0.26555397950000004
15_x_29,8.7524300625
15_y_29,-0.286635723
15_x_30,11.09550564
15_y_30,-0.7684097522500001
16_x_1,0.53747502325
16_y_1,-0.00068933479525
16_x_2,1.0596692349999999
16_y_2,-0.0018330220117500002
16_x_3,1.566876365
16_y_3,-0.00269162766685
16_x_4,2.058331085
16_y_4,-0.00351044461325
16_x_5,2.5335253074999997
16_y_5,-0.00452576296825
16_x_6,2.9924662425
16_y_6,-0.005255490692
16_x_7,3.4349031
16_y_7,-0.0056785617050000015
16_x_8,3.860834305
16_y_8,-0.00602297121
16_x_9,4.26973949
16_y_9,-0.006059206942500002
16_x_10,4.6616447375
16_y_10,-0.0060209881475
16_x_11,5.03679423
16_y_11,-0.005422919437500001
16_x_12,5.394438947499999
16_y_12,-0.0047220125125
16_x_13,5.7350592549999995
16_y_13,-0.003690146565
16_x_14,6.05840689
16_y_14,-0.00256921874
16_x_15,6.3642715125
16_y_15,-0.000594700982499999
16_x_16,6.65258512
16_y_16,0.0009949075525000008
16_x_17,6.923169055000001
16_y_17,0.0032140961000000014
16_x_18,7.17645847
16_y_18,0.005073645999999998
16_x_19,7.4119889225
16_y_19,0.007546515525000002
16_x_20,7.629995265
16_y_20,0.009429234149999998
16_x_21,7.8304967675
16_y_21,0.011722541225
